플랜트,위치,설비,고장 모드,고장 원인,고장 조치사항,작동시간,보수시간,상태플래그
통영기지본부,1공장 2차펌프,000000000032300097,경보(Alarm)/차압발생,직접입력,교정/조정/재설정 작업,29281,337,F
통영기지본부,1공장 2차펌프,000000000032300097,,,,68328,,C
통영기지본부,1공장 2차펌프,000000000032300117,,,,70104,,C
통영기지본부,1공장 2차펌프,000000000032300140,,,,97929,,C
통영기지본부,1공장 2차펌프,000000000032300146,,,,97929,,C
통영기지본부,1공장 2차펌프,000000000032300268,,,,98505,,C
통영기지본부,1공장 2차펌프,000000000032300275,,,,11496,,C
통영기지본부,1공장 ORV,000000000032300416,,,,98624,,C
통영기지본부,1공장 ORV,000000000032300433,,,,37560,,C
통영기지본부,1공장 ORV,000000000032300437,,,,71784,,C
통영기지본부,1공장 ORV,000000000032300444,,,,83112,,C
통영기지본부,1공장 ORV,000000000032300450,경보(Alarm)/차압발생,노후/장기사용,직접입력,28756,352,F
통영기지본부,1공장 ORV,000000000032300450,오동작/계기불량/작동불량,이완/밀봉/고정 불량,밀봉/조임 작업,55571,696,F
통영기지본부,1공장 ORV,000000000032300450,이완/풀림/탈락,이완/밀봉/고정 불량,밀봉/조임 작업,4173,,F
통영기지본부,1공장 ORV,000000000032300450,,,,7656,,C
통영기지본부,1공장 ORV,000000000032300453,,,,81792,,C
통영기지본부,1공장 ORV,000000000032300468,오동작/계기불량/작동불량,절연/접지 불량,보강/개조/추가설치,4913,958,F
통영기지본부,1공장 ORV,000000000032300468,오동작/계기불량/작동불량,이완/밀봉/고정 불량,교정/조정/재설정 작업,895,558,F
통영기지본부,1공장 ORV,000000000032300468,,,,91584,,C
통영기지본부,2공장 ORV,000000000032300490,,,,62712,,C
통영기지본부,공통 부취설비,000000000032300497,변형/변색/부식 ,노후/장기사용,직접입력,3490,78,F
통영기지본부,공통 부취설비,000000000032300497,,,,85632,,C
통영기지본부,공통 부취설비,000000000032300498,,,,94992,,C
통영기지본부,공통 부취설비,000000000032300499,,,,92784,,C
통영기지본부,공통 부취설비,000000000032300519,,,,81024,,C
통영기지본부,공통 소각설비,000000000032300546,전송/통신 불량,직접입력,직접입력,42056,127,F
통영기지본부,공통 소각설비,000000000032300546,오동작/계기불량/작동불량,부품/자재 불량,직접입력,23555,237,F
통영기지본부,공통 소각설비,000000000032300546,,,,26160,,C
통영기지본부,공통 소각설비,000000000032300548,,,,72552,,C
통영기지본부,1공장 공기압축설비,000000000032300817,,,,88848,,C
통영기지본부,1공장 공기압축설비,000000000032300818,,,,9144,,C
통영기지본부,1공장 공기압축설비,000000000032300825,,,,89928,,C
통영기지본부,1공장 공기압축설비,000000000032300843,,,,91896,,C
통영기지본부,1공장 공기압축설비,000000000032300845,,,,85176,,C
통영기지본부,1공장 공기압축설비,000000000032300846,,,,89760,,C
통영기지본부,1공장 공기압축설비,000000000032300851,,,,86400,,C
통영기지본부,1공장 공기압축설비,000000000032300853,,,,92496,,C
통영기지본부,1공장 공기압축설비,000000000032300856,,,,66768,,C
통영기지본부,1공장 공기압축설비,000000000032300857,,,,76224,,C
통영기지본부,1공장 공기압축설비,000000000032300858,,,,79464,,C
통영기지본부,공통 연료유설비,000000000032300919,,,,16416,,C
통영기지본부,1공장 염소처리설비,000000000032300955,오동작/계기불량/작동불량,노후/장기사용,부품/자재 교체,176,97,F
통영기지본부,1공장 염소처리설비,000000000032300955,오동작/계기불량/작동불량,직접입력,직접입력,6429,280,F
통영기지본부,1공장 염소처리설비,000000000032300955,,,,65568,,C
통영기지본부,1공장 염소처리설비,000000000032300957,전송/통신 불량,이물질 ,직접입력,81773,328,F
통영기지본부,1공장 염소처리설비,000000000032300957,,,,15936,,C
통영기지본부,1공장 염소처리설비,000000000032300960,,,,76296,,C
통영기지본부,1공장 염소처리설비,000000000032300961,,,,81816,,C
통영기지본부,1공장 염소처리설비,000000000032300970,,,,70992,,C
통영기지본부,공통 수처리설비,000000000032300997,,,,90624,,C
통영기지본부,공통 수처리설비,000000000032301003,전송/통신 불량,노후/장기사용,직접입력,11199,769,F
통영기지본부,공통 수처리설비,000000000032301003,,,,81000,,C
통영기지본부,공통 수처리설비,000000000032301004,오동작/계기불량/작동불량,부품/자재 불량,부품/자재 교체,62944,480,F
통영기지본부,공통 수처리설비,000000000032301004,,,,17520,,C
통영기지본부,공통 수처리설비,000000000032301006,,,,94920,,C
통영기지본부,공통 수처리설비,000000000032301011,,,,37728,,C
통영기지본부,1공장 1차펌프,000000000032301190,,,,77304,,C
통영기지본부,공통 HP 압축기,000000000032301825,,,,7344,,C
통영기지본부,공통 HP 압축기,000000000032301967,,,,98528,,C
통영기지본부,공통 HP 압축기,000000000032301969,,,,98528,,C
통영기지본부,공통 HP 압축기,000000000032301996,,,,67032,,C
통영기지본부,1공장 질소설비,000000000032302046,,,,95472,,C
통영기지본부,공통 출하설비,000000000032302104,,,,74400,,C
통영기지본부,공통 출하설비,000000000032302106,,,,13800,,C
통영기지본부,공통 출하설비,000000000032302108,오동작/계기불량/작동불량,설정값불량/점검불량,교정/조정/재설정 작업,59151,212,F
통영기지본부,공통 출하설비,000000000032302108,,,,27144,,C
통영기지본부,1부두,000000000032302117,오동작/계기불량/작동불량,노후/장기사용,부품/자재 교체,75561,99,F
통영기지본부,1부두,000000000032302117,균열/파손/소손/절단,직접입력,직접입력,4220,228,F
통영기지본부,1부두,000000000032302117,,,,10176,,C
통영기지본부,1부두,000000000032302133,,,,56952,,C
통영기지본부,1부두,000000000032302143,,,,78216,,C
통영기지본부,1부두,000000000032302147,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,3680,,F
통영기지본부,1부두,000000000032302147,,,,94200,,C
통영기지본부,1부두,000000000032302153,,,,43656,,C
통영기지본부,1부두,000000000032302154,직접입력,설계/설치불량/연약지반 ,직접입력,4006,855,F
통영기지본부,1부두,000000000032302154,,,,85488,,C
통영기지본부,1부두,000000000032302166,,,,3840,,C
통영기지본부,1부두,000000000032302168,,,,53617,,F
통영기지본부,1부두,000000000032302168,,,,43224,,C
통영기지본부,1부두,000000000032302186,전송/통신 불량,노후/장기사용,분해점검,5194,54,F
통영기지본부,1부두,000000000032302186,,,,4272,,C
통영기지본부,1부두,000000000032302213,고착 (Stick),노후/장기사용,부품/자재 교체,5234,1558,F
통영기지본부,1부두,000000000032302213,,,,91656,,C
통영기지본부,1부두,000000000032302234,,,,11640,,C
통영기지본부,1부두,000000000032302274,,,,20712,,C
통영기지본부,1부두,000000000032302281,,,,92904,,C
통영기지본부,공통 냉난방설비,000000000032302383,,,,77400,,C
통영기지본부,저장부문 1탱크,000000000032302437,,,,77976,,C
통영기지본부,저장부문 1탱크,000000000032302476,,,,66024,,C
통영기지본부,저장부문 1탱크,000000000032302480,,,,62880,,C
통영기지본부,저장부문 2탱크,000000000032302547,,,,94848,,C
통영기지본부,저장부문 3탱크,000000000032302690,,,,78384,,C
통영기지본부,저장부문 3탱크,000000000032302729,결빙(Icing),설정값불량/점검불량,직접입력,6966,914,F
통영기지본부,저장부문 3탱크,000000000032302729,,,,91104,,C
통영기지본부,저장부문 4탱크,000000000032302773,,,,84456,,C
통영기지본부,저장부문 4탱크,000000000032302809,,,,93888,,C
통영기지본부,저장부문 6탱크,000000000032303044,결빙(Icing),설정값불량/점검불량,직접입력,7037,913,F
통영기지본부,저장부문 6탱크,000000000032303044,,,,91104,,C
통영기지본부,저장부문 7탱크,000000000032303175,,,,81000,,C
통영기지본부,저장부문 7탱크,000000000032303176,,,,74520,,C
통영기지본부,저장부문 8탱크,000000000032303244,,,,78384,,C
통영기지본부,저장부문 8탱크,000000000032303247,오동작/계기불량/작동불량,노후/장기사용,직접입력,713,1224,F
통영기지본부,저장부문 8탱크,000000000032303247,,,,78480,,C
통영기지본부,저장부문 9탱크,000000000032303315,,,,95688,,C
통영기지본부,저장부문 9탱크,000000000032303411,,,,82896,,C
통영기지본부,저장부문 10탱크,000000000032303435,,,,98244,,C
통영기지본부,저장부문 10탱크,000000000032303499,,,,17952,,C
통영기지본부,저장부문 10탱크,000000000032303596,,,,66048,,C
통영기지본부,저장부문 3탱크,000000000032304027,,,,11688,,C
통영기지본부,저장부문 6탱크,000000000032304037,,,,9528,,C
통영기지본부,저장부문 6탱크,000000000032304052,,,,9552,,C
통영기지본부,저장부문 6탱크,000000000032304054,,,,6672,,C
통영기지본부,저장부문 3탱크,000000000032304085,,,,9048,,C
통영기지본부,2공장 공기압축설비,000000000032304113,,,,58824,,C
통영기지본부,2공장 공기압축설비,000000000032304115,오동작/계기불량/작동불량,직접입력,직접입력,17889,338,F
통영기지본부,2공장 공기압축설비,000000000032304115,,,,66336,,C
통영기지본부,2공장 공기압축설비,000000000032304117,외부 LEAK,부식 ,부품/자재 교체,9975,169,F
통영기지본부,2공장 공기압축설비,000000000032304117,,,,74040,,C
통영기지본부,2공장 공기압축설비,000000000032304119,오동작/계기불량/작동불량,,,5890,,F
통영기지본부,2공장 공기압축설비,000000000032304119,,,,3168,,C
통영기지본부,2공장 공기압축설비,000000000032304120,전송/통신 불량,설정값불량/점검불량,교정/조정/재설정 작업,3469,844,F
통영기지본부,2공장 공기압축설비,000000000032304120,오동작/계기불량/작동불량,이물질 ,분해점검,32247,218,F
통영기지본부,2공장 공기압축설비,000000000032304120,,,,61464,,C
통영기지본부,2공장 공기압축설비,000000000032304121,오동작/계기불량/작동불량,직접입력,직접입력,4935,119,F
통영기지본부,2공장 공기압축설비,000000000032304121,오동작/계기불량/작동불량,노후/장기사용,부품/자재 교체,3487,343,F
통영기지본부,2공장 공기압축설비,000000000032304121,오동작/계기불량/작동불량,노후/장기사용,부품/자재 교체,31055,538,F
통영기지본부,2공장 공기압축설비,000000000032304121,,,,36576,,C
통영기지본부,2공장 공기압축설비,000000000032304123,전송/통신 불량,이물질 ,교정/조정/재설정 작업,2384,,F
통영기지본부,2공장 공기압축설비,000000000032304123,오동작/계기불량/작동불량,직접입력,교정/조정/재설정 작업,6727,513,F
통영기지본부,2공장 공기압축설비,000000000032304123,오동작/계기불량/작동불량,직접입력,부품/자재 교체,6007,,F
통영기지본부,2공장 공기압축설비,000000000032304123,,,,82320,,C
통영기지본부,2공장 공기압축설비,000000000032304124,오동작/계기불량/작동불량,직접입력,청소/윤활/코팅 작업,16831,364,F
통영기지본부,2공장 공기압축설비,000000000032304124,,,,74664,,C
통영기지본부,2공장 공기압축설비,000000000032304127,경보(Alarm)/차압발생,부품/자재 불량,부품/자재 교체,105,559,F
통영기지본부,2공장 공기압축설비,000000000032304127,오동작/계기불량/작동불량,노후/장기사용,교정/조정/재설정 작업,15778,287,F
통영기지본부,2공장 공기압축설비,000000000032304127,,,,68928,,C
통영기지본부,공통 부취설비,000000000032304192,,,,86376,,C
통영기지본부,공통 냉난방설비,000000000032304308,,,,97348,,C
통영기지본부,1공장 2차펌프,000000000032304384,오동작/계기불량/작동불량,이완/밀봉/고정 불량,밀봉/조임 작업,21751,289,F
통영기지본부,1공장 2차펌프,000000000032304384,,,,70488,,C
통영기지본부,1공장 2차펌프,000000000032304407,오동작/계기불량/작동불량,이완/밀봉/고정 불량,직접입력,17359,626,F
통영기지본부,1공장 2차펌프,000000000032304407,오동작/계기불량/작동불량,노후/장기사용,분해점검,42394,267,F
통영기지본부,1공장 2차펌프,000000000032304407,,,,32064,,C
통영기지본부,1공장 ORV,000000000032304427,,,,91200,,C
통영기지본부,1공장 ORV,000000000032304439,,,,85464,,C
통영기지본부,1공장 ORV,000000000032304444,,,,95472,,C
인천기지본부,공통 비상발전설비,000000000034002237,전송/통신 불량,이물질 ,재설치 ,15101,49,F
인천기지본부,1공장 Drain 설비,000000000034002311,고착 (Stick),노후/장기사용,교정/조정/재설정 작업,4214,355,F
인천기지본부,1공장 Drain 설비,000000000034002311,,,,87192,,C
인천기지본부,1공장 Drain 설비,000000000034002312,오동작/계기불량/작동불량,이물질 ,교정/조정/재설정 작업,946,220,F
인천기지본부,1공장 Drain 설비,000000000034002312,,,,93360,,C
평택기지본부,공통 계량설비,000000000034002590,,,,21792,,C
평택기지본부,공통 계량설비,000000000034002596,,,,43944,,C
평택기지본부,공통 계량설비,000000000034002629,,,,52752,,C
평택기지본부,공통 계량설비,000000000034002638,,,,47688,,C
평택기지본부,1공장 2차펌프,000000000034002726,,,,94776,,C
평택기지본부,1공장 2차펌프,000000000034002727,,,,79656,,C
평택기지본부,1공장 2차펌프,000000000034002734,,,,92808,,C
평택기지본부,2공장 2차펌프,000000000034002741,,,,26760,,C
평택기지본부,1공장 2차펌프,000000000034002744,,,,55944,,C
평택기지본부,1공장 2차펌프,000000000034002752,,,,72624,,C
평택기지본부,1공장 2차펌프,000000000034002784,,,,85416,,C
평택기지본부,1공장 2차펌프,000000000034002794,,,,80544,,C
평택기지본부,1공장 2차펌프,000000000034002797,,,,80376,,C
평택기지본부,1공장 공기압축설비,000000000034002859,,,,14064,,C
통영기지본부,저장부문 4탱크,000000000034002926,직접입력,직접입력,청소/윤활/코팅 작업,63952,,F
통영기지본부,저장부문 4탱크,000000000034002926,,,,25512,,C
통영기지본부,스팀보일러,000000000034002950,,,,77280,,C
통영기지본부,스팀보일러,000000000034002954,,,,66384,,C
통영기지본부,1공장 Drain 설비,000000000034002969,,,,77376,,C
통영기지본부,1공장 해수취수설비,000000000034002984,,,,86760,,C
통영기지본부,저장부문 1탱크,000000000034003001,,,,35520,,C
통영기지본부,스팀보일러,000000000034003028,외부 LEAK,직접입력,직접입력,7791,2515,F
통영기지본부,스팀보일러,000000000034003028,,,,81216,,C
통영기지본부,스팀보일러,000000000034003029,,,,89520,,C
통영기지본부,스팀보일러,000000000034003037,,,,90288,,C
통영기지본부,1공장 Drain 설비,000000000034003105,,,,31872,,C
통영기지본부,1공장 Drain 설비,000000000034003106,,,,89184,,C
통영기지본부,1공장 Drain 설비,000000000034003113,,,,59040,,C
통영기지본부,공통 부취설비,000000000034003194,,,,80688,,C
통영기지본부,스팀보일러,000000000034003228,,,,82032,,C
통영기지본부,1공장 Drain 설비,000000000034003231,,,,30144,,C
인천기지본부,저장부문 1탱크,000000000034003511,직접입력,직접입력,직접입력,42830,,F
인천기지본부,저장부문 1탱크,000000000034003511,,,,8856,,C
인천기지본부,저장부문 2탱크,000000000034003512,,,,71472,,C
인천기지본부,저장부문 6탱크,000000000034003516,,,,85224,,C
인천기지본부,저장부문 7탱크,000000000034003517,,,,14112,,C
인천기지본부,저장부문 9탱크,000000000034003519,,,,91560,,C
인천기지본부,저장부문 10탱크,000000000034003520,,,,66096,,C
평택기지본부,2공장 2차펌프,000000000034003911,내부 LEAK,직접입력,직접입력,12323,406,F
평택기지본부,2공장 2차펌프,000000000034003911,내부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,4047,594,F
평택기지본부,2공장 2차펌프,000000000034003911,,,,75912,,C
평택기지본부,2공장 2차펌프,000000000034003912,,,,92592,,C
평택기지본부,2공장 2차펌프,000000000034003913,,,,92592,,C
평택기지본부,2공장 2차펌프,000000000034003914,,,,92592,,C
평택기지본부,2공장 2차펌프,000000000034003915,,,,92592,,C
평택기지본부,2공장 2차펌프,000000000034003916,,,,92592,,C
평택기지본부,2공장 2차펌프,000000000034003917,,,,92592,,C
평택기지본부,2공장 2차펌프,000000000034003918,,,,92592,,C
평택기지본부,공통 부취설비,000000000034004233,전송/통신 불량,Unbalance,Balancing,43314,278,F
평택기지본부,공통 부취설비,000000000034004233,,,,35760,,C
평택기지본부,공통 부취설비,000000000034004235,,,,12672,,C
평택기지본부,공통 부취설비,000000000034004258,진동/소음,부품/자재 불량,부품/자재 교체,25556,357,F
평택기지본부,공통 부취설비,000000000034004258,,,,12984,,C
평택기지본부,공통 부취설비,000000000034004276,,,,57360,,C
평택기지본부,공통 소각설비,000000000034004324,,,,29280,,C
평택기지본부,공통 소각설비,000000000034004331,,,,48312,,C
평택기지본부,공통 소각설비,000000000034004335,,,,43944,,C
평택기지본부,공통 소각설비,000000000034004341,,,,86184,,C
평택기지본부,공통 소화방재설비,000000000034004424,,,,80352,,C
평택기지본부,공통 연료가스설비,000000000034004438,,,,2256,,C
평택기지본부,공통 연료가스설비,000000000034004439,,,,82800,,C
평택기지본부,공통 연료가스설비,000000000034004441,경보(Alarm)/차압발생,이완/밀봉/고정 불량,밀봉/조임 작업,3282,237,F
평택기지본부,공통 연료가스설비,000000000034004441,,,,80088,,C
평택기지본부,공통 연료유설비,000000000034004465,,,,15168,,C
평택기지본부,1공장 SMV,000000000034004526,,,,2640,,C
평택기지본부,1공장 SMV,000000000034004530,,,,55080,,C
평택기지본부,1공장 SMV,000000000034004545,오동작/계기불량/작동불량,부품/자재 불량,부품/자재 교체,17432,74,F
평택기지본부,1공장 SMV,000000000034004545,오동작/계기불량/작동불량,부품/자재 불량,부품/자재 교체,34531,621,F
평택기지본부,1공장 SMV,000000000034004545,,,,10824,,C
평택기지본부,1공장 SMV,000000000034004547,오동작/계기불량/작동불량,직접입력,교정/조정/재설정 작업,26652,99,F
평택기지본부,1공장 SMV,000000000034004547,,,,37776,,C
평택기지본부,열량조절설비,000000000034004617,내부 LEAK,노후/장기사용,용접작업,1285,1196,F
평택기지본부,열량조절설비,000000000034004617,,,,74040,,C
평택기지본부,열량조절설비,000000000034004624,오동작/계기불량/작동불량,이물질 ,충진/보충/배출 작업,10950,81,F
평택기지본부,열량조절설비,000000000034004624,,,,70032,,C
평택기지본부,열량조절설비,000000000034004626,,,,81648,,C
평택기지본부,열량조절설비,000000000034004627,오동작/계기불량/작동불량,이물질 ,청소/윤활/코팅 작업,203,509,F
평택기지본부,열량조절설비,000000000034004627,,,,87672,,C
평택기지본부,열량조절설비,000000000034004628,,,,78936,,C
평택기지본부,열량조절설비,000000000034004637,,,,70608,,C
평택기지본부,열량조절설비,000000000034004639,오동작/계기불량/작동불량,부품/자재 불량,부품/자재 교체,20776,1440,F
평택기지본부,열량조절설비,000000000034004639,,,,60360,,C
평택기지본부,열량조절설비,000000000034004735,,,,64776,,C
평택기지본부,열량조절설비,000000000034004759,오동작/계기불량/작동불량,부품/자재 불량,부품/자재 교체,909,92,F
평택기지본부,열량조절설비,000000000034004759,,,,81792,,C
평택기지본부,열량조절설비,000000000034004760,오동작/계기불량/작동불량,부품/자재 불량,부품/자재 교체,16790,1057,F
평택기지본부,열량조절설비,000000000034004760,,,,62784,,C
평택기지본부,공통 계량설비,000000000034004764,,,,17352,,C
평택기지본부,2공장 염소처리설비,000000000034004776,,,,18264,,C
평택기지본부,1공장 염소처리설비,000000000034004778,오동작/계기불량/작동불량,이물질 ,분해점검,44726,163,F
평택기지본부,1공장 염소처리설비,000000000034004778,,,,25296,,C
평택기지본부,2공장 염소처리설비,000000000034004781,,,,84816,,C
평택기지본부,1공장 염소처리설비,000000000034004794,,,,87384,,C
평택기지본부,1공장 염소처리설비,000000000034004796,,,,62328,,C
평택기지본부,2공장 염소처리설비,000000000034004803,,,,50544,,C
평택기지본부,2공장 염소처리설비,000000000034004805,,,,89808,,C
평택기지본부,2공장 염소처리설비,000000000034004809,,,,61920,,C
평택기지본부,공통 수처리설비,000000000034004833,,,,68136,,C
평택기지본부,1공장 BOG 압축기,000000000034004970,,,,28200,,C
평택기지본부,1공장 BOG 압축기,000000000034005065,,,,91176,,C
평택기지본부,1공장 BOG 압축기,000000000034005071,,,,74568,,C
평택기지본부,1공장 BOG 압축기,000000000034005073,,,,81768,,C
평택기지본부,1부두,000000000034005319,전송/통신 불량,조작/운전 실수,교정/조정/재설정 작업,36,165,F
평택기지본부,1부두,000000000034005319,전송/통신 불량,이완/밀봉/고정 불량,교정/조정/재설정 작업,583,126,F
평택기지본부,1부두,000000000034005319,균열/파손/소손/절단,노후/장기사용,부품/자재 교체,26652,483,F
평택기지본부,1부두,000000000034005319,,,,8850,,F
평택기지본부,1부두,000000000034005319,오동작/계기불량/작동불량,직접입력,재설치 ,30850,430,F
평택기지본부,1부두,000000000034005319,정지(Trip)/기동불량/전원불량,단선/단락/오결선 ,교정/조정/재설정 작업,4094,214,F
평택기지본부,1부두,000000000034005319,,,,15888,,C
평택기지본부,1부두,000000000034005347,,,,88248,,C
평택기지본부,1부두,000000000034005348,,,,83568,,C
평택기지본부,1부두,000000000034005349,,,,83424,,C
평택기지본부,1부두,000000000034005409,,,,33192,,C
평택기지본부,1부두,000000000034005435,오동작/계기불량/작동불량,Unbalance,보강/개조/추가설치,29419,882,F
평택기지본부,1부두,000000000034005435,,,,33192,,C
평택기지본부,2부두,000000000034005449,,,,73368,,C
평택기지본부,1부두,000000000034005476,,,,43080,,C
평택기지본부,1공장 ORV,000000000034005512,,,,38496,,C
평택기지본부,1공장 ORV,000000000034005536,오동작/계기불량/작동불량,부품/자재 불량,부품/자재 교체,3614,265,F
평택기지본부,1공장 ORV,000000000034005536,직접입력,직접입력,직접입력,8338,,F
평택기지본부,1공장 ORV,000000000034005536,오동작/계기불량/작동불량,노후/장기사용,교정/조정/재설정 작업,8216,170,F
평택기지본부,1공장 ORV,000000000034005536,이물질/오염,직접입력,직접입력,29992,280,F
평택기지본부,1공장 ORV,000000000034005536,,,,17016,,C
평택기지본부,1공장 ORV,000000000034005559,,,,84408,,C
인천기지본부,1공장 공기압축설비,000000000034006199,,,,8208,,C
인천기지본부,1공장 해수가열기,000000000034006237,,,,26856,,C
인천기지본부,1공장 Drain 설비,000000000034006256,,,,94776,,C
인천기지본부,1공장 Drain 설비,000000000034006268,전송/통신 불량,노후/장기사용,밀봉/조임 작업,74728,596,F
인천기지본부,1공장 Drain 설비,000000000034006268,,,,11904,,C
인천기지본부,공통 부취설비,000000000034006420,,,,95472,,C
인천기지본부,공통 부취설비,000000000034006433,,,,73224,,C
인천기지본부,공통 소각설비,000000000034006484,,,,64392,,C
인천기지본부,공통 소각설비,000000000034006485,,,,62256,,C
인천기지본부,공통 소각설비,000000000034006487,,,,13584,,C
인천기지본부,공통 연료가스설비,000000000034006488,,,,43992,,C
인천기지본부,공통 연료가스설비,000000000034006491,,,,59376,,C
인천기지본부,공통 연료가스설비,000000000034006496,오동작/계기불량/작동불량,직접입력,직접입력,2341,695,F
인천기지본부,공통 연료가스설비,000000000034006496,,,,11904,,C
인천기지본부,2공장 SMV,000000000034006527,,,,23904,,C
인천기지본부,2공장 SMV,000000000034006534,오동작/계기불량/작동불량,부품/자재 불량,직접입력,60,168,F
인천기지본부,2공장 SMV,000000000034006534,,,,44424,,C
인천기지본부,2공장 SMV,000000000034006539,,,,53904,,C
인천기지본부,2공장 SMV,000000000034006572,오동작/계기불량/작동불량,노후/장기사용,부품/자재 교체,67016,247,F
인천기지본부,2공장 SMV,000000000034006572,,,,16272,,C
인천기지본부,2공장 SMV,000000000034006578,,,,82032,,C
인천기지본부,2공장 SMV,000000000034006591,,,,90288,,C
인천기지본부,2공장 SMV,000000000034006596,,,,38856,,C
인천기지본부,2공장 SMV,000000000034006600,,,,22488,,C
인천기지본부,공통 수처리설비,000000000034006614,,,,83352,,C
인천기지본부,공통 수처리설비,000000000034006654,,,,50064,,C
인천기지본부,공통 수처리설비,000000000034006723,,,,96984,,C
인천기지본부,공통 수처리설비,000000000034006724,,,,96984,,C
인천기지본부,공통 수처리설비,000000000034006725,균열/파손/소손/절단,부품/자재 불량,부품/자재 교체,44438,49,F
인천기지본부,공통 수처리설비,000000000034006725,,,,52392,,C
인천기지본부,공통 수처리설비,000000000034006726,,,,96984,,C
인천기지본부,공통 수처리설비,000000000034006727,오동작/계기불량/작동불량,노후/장기사용,교정/조정/재설정 작업,20183,251,F
인천기지본부,공통 수처리설비,000000000034006727,,,,76680,,C
인천기지본부,공통 수처리설비,000000000034006728,외부 LEAK,부품/자재 불량,부품/자재 교체,33447,115,F
인천기지본부,공통 수처리설비,000000000034006728,,,,63384,,C
인천기지본부,공통 수처리설비,000000000034006729,,,,96984,,C
인천기지본부,공통 수처리설비,000000000034006737,오동작/계기불량/작동불량,부품/자재 불량,분해점검,38,24,F
인천기지본부,공통 수처리설비,000000000034006737,오동작/계기불량/작동불량,이물질 ,교정/조정/재설정 작업,12441,272,F
인천기지본부,공통 수처리설비,000000000034006737,,,,56276,,F
인천기지본부,공통 수처리설비,000000000034006737,,,,20976,,C
인천기지본부,공통 수처리설비,000000000034006739,,,,20424,,C
인천기지본부,공통 수처리설비,000000000034006740,오동작/계기불량/작동불량,이물질 ,청소/윤활/코팅 작업,43772,87,F
인천기지본부,공통 수처리설비,000000000034006740,,,,26856,,C
인천기지본부,공통 수처리설비,000000000034006743,,,,61752,,C
인천기지본부,공통 수처리설비,000000000034006755,,,,96984,,C
인천기지본부,공통 수처리설비,000000000034006756,,,,96984,,C
인천기지본부,공통 수처리설비,000000000034006757,,,,96984,,C
인천기지본부,공통 수처리설비,000000000034006758,오동작/계기불량/작동불량,이물질 ,분해점검,9036,174,F
인천기지본부,공통 수처리설비,000000000034006758,,,,87792,,C
인천기지본부,공통 수처리설비,000000000034006759,,,,96984,,C
인천기지본부,공통 수처리설비,000000000034006760,,,,96984,,C
인천기지본부,공통 수처리설비,000000000034006761,,,,96984,,C
인천기지본부,공통 수처리설비,000000000034006762,,,,96984,,C
인천기지본부,공통 수처리설비,000000000034006765,,,,96984,,C
인천기지본부,공통 수처리설비,000000000034006767,,,,96984,,C
인천기지본부,공통 수처리설비,000000000034006768,,,,96984,,C
인천기지본부,공통 수처리설비,000000000034006769,오동작/계기불량/작동불량,부품/자재 불량,부품/자재 교체,33687,,F
인천기지본부,공통 수처리설비,000000000034006769,,,,62976,,C
인천기지본부,공통 수처리설비,000000000034006772,외부 LEAK,부품/자재 불량,부품/자재 교체,21969,694,F
인천기지본부,공통 수처리설비,000000000034006772,균열/파손/소손/절단,노후/장기사용,직접입력,12955,284,F
인천기지본부,공통 수처리설비,000000000034006772,,,,61584,,C
인천기지본부,공통 수처리설비,000000000034006773,,,,96984,,C
인천기지본부,공통 수처리설비,000000000034006776,,,,65208,,C
인천기지본부,공통 수처리설비,000000000034006777,,,,67416,,C
인천기지본부,공통 수처리설비,000000000034006790,,,,88176,,C
인천기지본부,공통 수처리설비,000000000034006794,오동작/계기불량/작동불량,노후/장기사용,부품/자재 교체,44799,186,F
인천기지본부,공통 수처리설비,000000000034006794,,,,18456,,C
인천기지본부,공통 수처리설비,000000000034006795,,,,96984,,C
인천기지본부,1공장 질소설비,000000000034006829,,,,19920,,C
인천기지본부,1공장 질소설비,000000000034006895,,,,53736,,C
인천기지본부,1공장 질소설비,000000000034006897,,,,50376,,C
인천기지본부,1공장 질소설비,000000000034006898,,,,11856,,C
인천기지본부,1부두,000000000034006899,,,,39216,,C
인천기지본부,1부두,000000000034006934,균열/파손/소손/절단,노후/장기사용,부품/자재 교체,12019,66,F
인천기지본부,1부두,000000000034006934,,,,29040,,C
인천기지본부,1부두,000000000034006946,,,,73944,,C
인천기지본부,1부두,000000000034006958,,,,86376,,C
인천기지본부,1부두,000000000034006968,,,,99120,,C
인천기지본부,1부두,000000000034006969,,,,99120,,C
인천기지본부,1부두,000000000034006970,오동작/계기불량/작동불량,직접입력,직접입력,65774,306,F
인천기지본부,1부두,000000000034006970,,,,33000,,C
인천기지본부,스팀보일러,000000000034007709,오동작/계기불량/작동불량,부품/자재 불량,부품/자재 교체,23036,734,F
인천기지본부,스팀보일러,000000000034007709,전송/통신 불량,Logic 오류,직접입력,60419,314,F
인천기지본부,스팀보일러,000000000034007709,,,,4800,,C
인천기지본부,스팀보일러,000000000034007710,오동작/계기불량/작동불량,부품/자재 불량,부품/자재 교체,19689,341,F
인천기지본부,스팀보일러,000000000034007710,직접입력,노후/장기사용,부품/자재 교체,11792,145,F
인천기지본부,스팀보일러,000000000034007710,,,,59904,,C
평택기지본부,공통 출하설비,000000000034008411,,,,85128,,C
