플랜트,위치,설비,고장 모드,고장 원인,고장 조치사항,작동시간,보수시간,상태플래그
통영기지본부,2부두,000000000014038232,,,,75072,,C
통영기지본부,2부두,000000000014038233,,,,75072,,C
통영기지본부,2부두,000000000014038234,,,,75072,,C
통영기지본부,2부두,000000000014038235,,,,75072,,C
통영기지본부,2부두,000000000014038236,,,,75072,,C
통영기지본부,2부두,000000000014038237,,,,75072,,C
통영기지본부,2부두,000000000014038238,,,,75072,,C
통영기지본부,2부두,000000000014038239,,,,75072,,C
통영기지본부,2부두,000000000014038240,,,,75072,,C
통영기지본부,2부두,000000000014038241,,,,75072,,C
통영기지본부,2부두,000000000014038242,,,,75072,,C
통영기지본부,2부두,000000000014038243,,,,75072,,C
통영기지본부,2부두,000000000014038244,,,,75072,,C
통영기지본부,2부두,000000000014038245,,,,75072,,C
통영기지본부,2부두,000000000014038246,,,,75072,,C
삼척기지본부,1부두,000000000014042966,,,,52416,,C
삼척기지본부,1부두,000000000014042967,,,,52416,,C
삼척기지본부,1부두,000000000014042968,,,,52416,,C
삼척기지본부,1부두,000000000014042969,,,,52416,,C
삼척기지본부,1부두,000000000014042970,오동작/계기불량/작동불량,설계/설치불량/연약지반 ,이전설치,31942,16,F
삼척기지본부,1부두,000000000014042970,,,,20304,,C
삼척기지본부,1부두,000000000014042971,,,,52416,,C
삼척기지본부,1부두,000000000014042972,,,,52416,,C
삼척기지본부,1부두,000000000014042973,,,,52416,,C
삼척기지본부,1부두,000000000014042974,,,,52416,,C
삼척기지본부,1부두,000000000014042975,,,,52416,,C
삼척기지본부,1부두,000000000014042976,,,,52416,,C
삼척기지본부,1부두,000000000014042977,,,,52416,,C
삼척기지본부,1부두,000000000014042978,,,,52416,,C
삼척기지본부,1부두,000000000014042979,,,,52416,,C
삼척기지본부,1부두,000000000014042980,,,,52416,,C
삼척기지본부,1부두,000000000014042981,,,,52416,,C
삼척기지본부,1부두,000000000014042982,,,,52416,,C
삼척기지본부,1부두,000000000014042983,,,,52416,,C
삼척기지본부,1부두,000000000014042984,,,,52416,,C
삼척기지본부,1부두,000000000014042985,,,,52416,,C
삼척기지본부,1부두,000000000014042986,,,,52416,,C
삼척기지본부,1부두,000000000014042990,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,26512,264,F
삼척기지본부,1부두,000000000014042990,,,,25512,,C
삼척기지본부,1부두,000000000014042991,오동작/계기불량/작동불량,이완/밀봉/고정 불량,교정/조정/재설정 작업,37095,67,F
삼척기지본부,1부두,000000000014042991,,,,14904,,C
삼척기지본부,1부두,000000000014042992,,,,52416,,C
삼척기지본부,1부두,000000000014042993,,,,52416,,C
삼척기지본부,1부두,000000000014042994,,,,52416,,C
삼척기지본부,1부두,000000000014042995,,,,52416,,C
삼척기지본부,1부두,000000000014042996,,,,52416,,C
삼척기지본부,1부두,000000000014042997,,,,52416,,C
삼척기지본부,1부두,000000000014042998,,,,52416,,C
삼척기지본부,1부두,000000000014042999,,,,52416,,C
삼척기지본부,1부두,000000000014043000,,,,52416,,C
삼척기지본부,1부두,000000000014043001,,,,52416,,C
삼척기지본부,1부두,000000000014043002,,,,52416,,C
삼척기지본부,1부두,000000000014043003,,,,52416,,C
삼척기지본부,1부두,000000000014043004,,,,52416,,C
삼척기지본부,1부두,000000000014043005,,,,52416,,C
삼척기지본부,1부두,000000000014043006,,,,52416,,C
삼척기지본부,1부두,000000000014043007,,,,52416,,C
삼척기지본부,1부두,000000000014043008,,,,52416,,C
삼척기지본부,1부두,000000000014043009,,,,52416,,C
삼척기지본부,1부두,000000000014043010,,,,52416,,C
삼척기지본부,1부두,000000000014043011,,,,52416,,C
삼척기지본부,1부두,000000000014043012,,,,52416,,C
삼척기지본부,1부두,000000000014043013,,,,52416,,C
삼척기지본부,1부두,000000000014043014,,,,52416,,C
삼척기지본부,1부두,000000000014043015,,,,52416,,C
삼척기지본부,1부두,000000000014043016,,,,52416,,C
삼척기지본부,1부두,000000000014043017,,,,52416,,C
삼척기지본부,1부두,000000000014043018,,,,52416,,C
삼척기지본부,1부두,000000000014043019,,,,52416,,C
삼척기지본부,1부두,000000000014043020,,,,52416,,C
삼척기지본부,1부두,000000000014043021,,,,52416,,C
삼척기지본부,1부두,000000000014043022,,,,52416,,C
삼척기지본부,1부두,000000000014043023,,,,52416,,C
삼척기지본부,1부두,000000000014043024,,,,52416,,C
삼척기지본부,1부두,000000000014043025,,,,52416,,C
삼척기지본부,1부두,000000000014043026,,,,52416,,C
삼척기지본부,1부두,000000000014043027,,,,52416,,C
삼척기지본부,1부두,000000000014043028,,,,52416,,C
삼척기지본부,1부두,000000000014043029,,,,52416,,C
삼척기지본부,1부두,000000000014043030,,,,52416,,C
삼척기지본부,1부두,000000000014043031,,,,52416,,C
삼척기지본부,1부두,000000000014043032,,,,52416,,C
삼척기지본부,1부두,000000000014043033,,,,52416,,C
삼척기지본부,1부두,000000000014043034,,,,52416,,C
삼척기지본부,1부두,000000000014043035,,,,52416,,C
삼척기지본부,1부두,000000000014043036,,,,52416,,C
삼척기지본부,1부두,000000000014043037,,,,52416,,C
삼척기지본부,1부두,000000000014043038,,,,52416,,C
삼척기지본부,1부두,000000000014043039,경보(Alarm)/차압발생,설정값불량/점검불량,교정/조정/재설정 작업,5639,498,F
삼척기지본부,1부두,000000000014043039,,,,46416,,C
삼척기지본부,1부두,000000000014043040,,,,52416,,C
삼척기지본부,1부두,000000000014043041,,,,52416,,C
삼척기지본부,1부두,000000000014043042,,,,52416,,C
삼척기지본부,1부두,000000000014043043,,,,52416,,C
삼척기지본부,1부두,000000000014043044,,,,52416,,C
삼척기지본부,1부두,000000000014043045,,,,52416,,C
삼척기지본부,1부두,000000000014043046,,,,52416,,C
삼척기지본부,1부두,000000000014043047,,,,52416,,C
삼척기지본부,1부두,000000000014043048,,,,52416,,C
삼척기지본부,1부두,000000000014043049,,,,52416,,C
삼척기지본부,1부두,000000000014043050,,,,52416,,C
삼척기지본부,1부두,000000000014043051,,,,52416,,C
삼척기지본부,1부두,000000000014043052,,,,52416,,C
삼척기지본부,1부두,000000000014043053,,,,52416,,C
삼척기지본부,1부두,000000000014043054,,,,52416,,C
삼척기지본부,1부두,000000000014043055,,,,52416,,C
삼척기지본부,1부두,000000000014043056,,,,52416,,C
삼척기지본부,1부두,000000000014043057,,,,52416,,C
삼척기지본부,1부두,000000000014043058,,,,52416,,C
삼척기지본부,1부두,000000000014043059,,,,52416,,C
삼척기지본부,1부두,000000000014043060,,,,52416,,C
삼척기지본부,1부두,000000000014043061,,,,52416,,C
삼척기지본부,1부두,000000000014043062,,,,52416,,C
삼척기지본부,1부두,000000000014043063,,,,52416,,C
삼척기지본부,1부두,000000000014043064,,,,52416,,C
삼척기지본부,1부두,000000000014043065,,,,52416,,C
삼척기지본부,1부두,000000000014043066,,,,52416,,C
삼척기지본부,1부두,000000000014043067,,,,52416,,C
삼척기지본부,1부두,000000000014043068,,,,52416,,C
삼척기지본부,1부두,000000000014043069,,,,52416,,C
삼척기지본부,1부두,000000000014043070,,,,52416,,C
삼척기지본부,1부두,000000000014043071,,,,52416,,C
삼척기지본부,1부두,000000000014043072,,,,52416,,C
삼척기지본부,1부두,000000000014043073,,,,52416,,C
삼척기지본부,1부두,000000000014043074,,,,52416,,C
삼척기지본부,1부두,000000000014043075,,,,52416,,C
삼척기지본부,1부두,000000000014043076,,,,52416,,C
삼척기지본부,1부두,000000000014043077,,,,52416,,C
삼척기지본부,1부두,000000000014043078,,,,52416,,C
삼척기지본부,1부두,000000000014043079,,,,52416,,C
삼척기지본부,1부두,000000000014043080,,,,52416,,C
삼척기지본부,1부두,000000000014043081,,,,52416,,C
삼척기지본부,1부두,000000000014043082,,,,52416,,C
삼척기지본부,1부두,000000000014043083,,,,52416,,C
삼척기지본부,1부두,000000000014043084,오동작/계기불량/작동불량,이물질 ,충진/보충/배출 작업,49925,220,F
삼척기지본부,1부두,000000000014043084,,,,2160,,C
삼척기지본부,1부두,000000000014043085,,,,52416,,C
삼척기지본부,1부두,000000000014043086,,,,52416,,C
삼척기지본부,1부두,000000000014043087,,,,52416,,C
삼척기지본부,1부두,000000000014043088,,,,52416,,C
삼척기지본부,1부두,000000000014043089,,,,52416,,C
삼척기지본부,1부두,000000000014043090,,,,52416,,C
삼척기지본부,1부두,000000000014043091,,,,52416,,C
삼척기지본부,1부두,000000000014043092,,,,52416,,C
삼척기지본부,1부두,000000000014043093,,,,52416,,C
삼척기지본부,1부두,000000000014043094,,,,52416,,C
삼척기지본부,1부두,000000000014043095,,,,52416,,C
삼척기지본부,1부두,000000000014043096,,,,52416,,C
삼척기지본부,1부두,000000000014043097,,,,52416,,C
삼척기지본부,1부두,000000000014043098,,,,52416,,C
삼척기지본부,1부두,000000000014043099,,,,52416,,C
삼척기지본부,1부두,000000000014043100,,,,52416,,C
삼척기지본부,1부두,000000000014043101,,,,52416,,C
삼척기지본부,1부두,000000000014043102,,,,52416,,C
삼척기지본부,1부두,000000000014043103,,,,52416,,C
삼척기지본부,1부두,000000000014043104,,,,52416,,C
삼척기지본부,1부두,000000000014043105,,,,52416,,C
삼척기지본부,1부두,000000000014043106,,,,52416,,C
삼척기지본부,1부두,000000000014043107,,,,52416,,C
삼척기지본부,1부두,000000000014043108,,,,52416,,C
삼척기지본부,1부두,000000000014043109,,,,52416,,C
삼척기지본부,1부두,000000000014043110,,,,52416,,C
삼척기지본부,1부두,000000000014043111,,,,52416,,C
삼척기지본부,1부두,000000000014043112,,,,52416,,C
삼척기지본부,1부두,000000000014043113,,,,52416,,C
삼척기지본부,1부두,000000000014043114,,,,52416,,C
삼척기지본부,1부두,000000000014043115,,,,52416,,C
삼척기지본부,1부두,000000000014043116,,,,52416,,C
삼척기지본부,1부두,000000000014043117,,,,52416,,C
삼척기지본부,1부두,000000000014043118,,,,52416,,C
삼척기지본부,1부두,000000000014043119,,,,52416,,C
삼척기지본부,1부두,000000000014043120,,,,52416,,C
삼척기지본부,1부두,000000000014043121,,,,52416,,C
삼척기지본부,1부두,000000000014043122,,,,52416,,C
삼척기지본부,1부두,000000000014043126,,,,52416,,C
삼척기지본부,1부두,000000000014043127,,,,52416,,C
삼척기지본부,1부두,000000000014043128,,,,52416,,C
삼척기지본부,1부두,000000000014043129,,,,52416,,C
삼척기지본부,1부두,000000000014043130,,,,52416,,C
삼척기지본부,1부두,000000000014043131,,,,52416,,C
삼척기지본부,1부두,000000000014043132,,,,52416,,C
삼척기지본부,1부두,000000000014043133,,,,52416,,C
삼척기지본부,1부두,000000000014043134,,,,52416,,C
삼척기지본부,1부두,000000000014043135,,,,52416,,C
삼척기지본부,1부두,000000000014043136,,,,52416,,C
삼척기지본부,1부두,000000000014043137,,,,52416,,C
삼척기지본부,1부두,000000000014043138,,,,52416,,C
삼척기지본부,1부두,000000000014043139,,,,52416,,C
삼척기지본부,1부두,000000000014043140,,,,52416,,C
삼척기지본부,1부두,000000000014043141,,,,52416,,C
삼척기지본부,1부두,000000000014043142,,,,52416,,C
삼척기지본부,1부두,000000000014043143,,,,52416,,C
삼척기지본부,1부두,000000000014043144,,,,52416,,C
삼척기지본부,1부두,000000000014043145,,,,52416,,C
삼척기지본부,1부두,000000000014043146,,,,52416,,C
삼척기지본부,1부두,000000000014043147,,,,52416,,C
삼척기지본부,1부두,000000000014043148,,,,52416,,C
삼척기지본부,1부두,000000000014043149,,,,52416,,C
삼척기지본부,1부두,000000000014043150,,,,52416,,C
삼척기지본부,1부두,000000000014043151,,,,52416,,C
삼척기지본부,1부두,000000000014043152,,,,52416,,C
삼척기지본부,1부두,000000000014043153,,,,52416,,C
삼척기지본부,1부두,000000000014043154,,,,52416,,C
삼척기지본부,1부두,000000000014043155,,,,52416,,C
삼척기지본부,1부두,000000000014043156,,,,52416,,C
삼척기지본부,1부두,000000000014043157,,,,52416,,C
삼척기지본부,1부두,000000000014043158,,,,52416,,C
삼척기지본부,1부두,000000000014043159,,,,52416,,C
삼척기지본부,1부두,000000000014043160,,,,52416,,C
삼척기지본부,1부두,000000000014043161,,,,52416,,C
삼척기지본부,1부두,000000000014043162,,,,52416,,C
삼척기지본부,1부두,000000000014043163,,,,52416,,C
삼척기지본부,1부두,000000000014043164,,,,52416,,C
삼척기지본부,1부두,000000000014043165,,,,52416,,C
삼척기지본부,1부두,000000000014043166,,,,52416,,C
삼척기지본부,1부두,000000000014043167,,,,52416,,C
삼척기지본부,1부두,000000000014043168,,,,52416,,C
삼척기지본부,1부두,000000000014043169,,,,52416,,C
삼척기지본부,1부두,000000000014043170,,,,52416,,C
삼척기지본부,1부두,000000000014043171,,,,52416,,C
삼척기지본부,1부두,000000000014043172,,,,52416,,C
삼척기지본부,1부두,000000000014043173,,,,52416,,C
삼척기지본부,1부두,000000000014043174,,,,52416,,C
삼척기지본부,1부두,000000000014043175,,,,52416,,C
삼척기지본부,1부두,000000000014043176,,,,52416,,C
삼척기지본부,1부두,000000000014043177,,,,52416,,C
삼척기지본부,1부두,000000000014043178,,,,52416,,C
삼척기지본부,1부두,000000000014043179,,,,52416,,C
삼척기지본부,1부두,000000000014043180,,,,52416,,C
삼척기지본부,1부두,000000000014043181,,,,52416,,C
삼척기지본부,1부두,000000000014043182,,,,52416,,C
삼척기지본부,1부두,000000000014043183,,,,52416,,C
삼척기지본부,1부두,000000000014043184,,,,52416,,C
삼척기지본부,1부두,000000000014043185,,,,52416,,C
삼척기지본부,1부두,000000000014043186,,,,52416,,C
삼척기지본부,1부두,000000000014043187,,,,52416,,C
삼척기지본부,1부두,000000000014043188,,,,52416,,C
삼척기지본부,1부두,000000000014043189,,,,52416,,C
삼척기지본부,1부두,000000000014043190,,,,52416,,C
삼척기지본부,1부두,000000000014043191,,,,52416,,C
삼척기지본부,1부두,000000000014043192,,,,52416,,C
삼척기지본부,1부두,000000000014043193,,,,52416,,C
삼척기지본부,1부두,000000000014043194,,,,52416,,C
삼척기지본부,1부두,000000000014043195,,,,52416,,C
삼척기지본부,1부두,000000000014043196,,,,52416,,C
삼척기지본부,1부두,000000000014043197,,,,52416,,C
삼척기지본부,1부두,000000000014043198,,,,52416,,C
삼척기지본부,1부두,000000000014043199,,,,52416,,C
삼척기지본부,1부두,000000000014043200,,,,52416,,C
삼척기지본부,1부두,000000000014043201,,,,52416,,C
삼척기지본부,1부두,000000000014043202,,,,52416,,C
삼척기지본부,1부두,000000000014043203,,,,52416,,C
삼척기지본부,1부두,000000000014043204,,,,52416,,C
삼척기지본부,1부두,000000000014043205,,,,52416,,C
삼척기지본부,1부두,000000000014043206,,,,52416,,C
삼척기지본부,1부두,000000000014043207,,,,52416,,C
삼척기지본부,1부두,000000000014043208,오동작/계기불량/작동불량,S/W 오류,교정/조정/재설정 작업,48465,629,F
삼척기지본부,1부두,000000000014043208,,,,3624,,C
삼척기지본부,1부두,000000000014043209,오동작/계기불량/작동불량,이완/밀봉/고정 불량,교정/조정/재설정 작업,23818,245,F
삼척기지본부,1부두,000000000014043209,오동작/계기불량/작동불량,직접입력,부품/자재 교체,24921,459,F
삼척기지본부,1부두,000000000014043209,,,,2808,,C
삼척기지본부,1부두,000000000014043210,내부 LEAK,이물질 ,분해점검,40262,171,F
삼척기지본부,1부두,000000000014043210,,,,11832,,C
삼척기지본부,1부두,000000000014043211,내용물 과&부족 ,직접입력,부품/자재 교체,25885,361,F
삼척기지본부,1부두,000000000014043211,,,,26184,,C
삼척기지본부,1부두,000000000014043212,,,,52416,,C
삼척기지본부,1부두,000000000014043213,,,,52416,,C
삼척기지본부,1부두,000000000014043214,,,,52416,,C
삼척기지본부,1부두,000000000014043215,,,,52416,,C
삼척기지본부,1부두,000000000014043216,,,,52416,,C
삼척기지본부,1부두,000000000014043217,,,,52416,,C
통영기지본부,1공장 Drain 설비,000000000014062342,,,,25296,,C
인천기지본부,2부두,000000000014066781,,,,12264,,C
인천기지본부,2부두,000000000014066787,,,,12264,,C
인천기지본부,2부두,000000000014066788,,,,12264,,C
인천기지본부,2부두,000000000014066790,,,,12264,,C
인천기지본부,2부두,000000000014066792,,,,12264,,C
제주기지본부,1부두,000000000014067029,,,,4704,,C
제주기지본부,1부두,000000000014067030,,,,4704,,C
제주기지본부,1부두,000000000014067031,,,,4704,,C
제주기지본부,1부두,000000000014067032,,,,4704,,C
제주기지본부,1부두,000000000014067033,,,,4704,,C
제주기지본부,1부두,000000000014067034,,,,4704,,C
제주기지본부,1부두,000000000014067035,,,,4704,,C
제주기지본부,1부두,000000000014067036,,,,4704,,C
제주기지본부,1부두,000000000014067037,,,,4704,,C
제주기지본부,1부두,000000000014067038,,,,4704,,C
제주기지본부,1부두,000000000014067039,,,,4704,,C
제주기지본부,1부두,000000000014067040,,,,4704,,C
제주기지본부,1부두,000000000014067041,,,,4704,,C
제주기지본부,1부두,000000000014067042,,,,4704,,C
제주기지본부,1부두,000000000014067043,,,,4704,,C
제주기지본부,1부두,000000000014067044,,,,4704,,C
제주기지본부,1부두,000000000014067045,,,,4704,,C
제주기지본부,1부두,000000000014067046,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067047,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067048,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067049,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067050,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067051,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067052,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067053,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067054,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067055,,,,4704,,C
제주기지본부,1부두,000000000014067056,,,,4704,,C
제주기지본부,1부두,000000000014067057,,,,4704,,C
제주기지본부,1부두,000000000014067058,,,,4704,,C
제주기지본부,1부두,000000000014067059,,,,4704,,C
제주기지본부,1부두,000000000014067060,,,,4704,,C
제주기지본부,1부두,000000000014067061,,,,4704,,C
제주기지본부,1부두,000000000014067062,,,,4704,,C
제주기지본부,1부두,000000000014067063,,,,4704,,C
제주기지본부,1부두,000000000014067064,,,,4704,,C
제주기지본부,1부두,000000000014067065,,,,4704,,C
제주기지본부,1부두,000000000014067066,,,,4704,,C
제주기지본부,1부두,000000000014067067,,,,4704,,C
제주기지본부,1부두,000000000014067068,,,,4704,,C
제주기지본부,1부두,000000000014067069,,,,4704,,C
제주기지본부,1부두,000000000014067070,,,,4704,,C
제주기지본부,1부두,000000000014067071,,,,4704,,C
제주기지본부,1부두,000000000014067072,,,,4704,,C
제주기지본부,1부두,000000000014067073,,,,4704,,C
제주기지본부,1부두,000000000014067074,,,,4704,,C
제주기지본부,1부두,000000000014067075,,,,4704,,C
제주기지본부,1부두,000000000014067076,,,,4704,,C
제주기지본부,1부두,000000000014067077,,,,4704,,C
제주기지본부,1부두,000000000014067078,,,,4704,,C
제주기지본부,1부두,000000000014067079,,,,4704,,C
제주기지본부,1부두,000000000014067080,,,,4704,,C
제주기지본부,1부두,000000000014067081,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067082,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067083,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067084,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067085,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067086,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067087,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067088,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067089,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067090,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067091,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067092,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067093,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067094,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067095,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067096,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067097,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067098,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067099,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067100,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067101,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067102,,,,4704,,C
제주기지본부,1부두,000000000014067103,,,,4704,,C
제주기지본부,1부두,000000000014067104,,,,4704,,C
제주기지본부,1부두,000000000014067105,,,,4704,,C
제주기지본부,1부두,000000000014067106,,,,4704,,C
제주기지본부,1부두,000000000014067107,,,,4704,,C
제주기지본부,1부두,000000000014067108,,,,4704,,C
제주기지본부,1부두,000000000014067109,,,,4704,,C
제주기지본부,1부두,000000000014067110,,,,4704,,C
제주기지본부,1부두,000000000014067111,,,,4704,,C
제주기지본부,1부두,000000000014067112,,,,4704,,C
제주기지본부,1부두,000000000014067113,,,,4704,,C
제주기지본부,1부두,000000000014067114,,,,4704,,C
제주기지본부,1부두,000000000014067115,,,,4704,,C
제주기지본부,1부두,000000000014067116,,,,4704,,C
제주기지본부,1부두,000000000014067117,,,,4704,,C
제주기지본부,1부두,000000000014067118,,,,4704,,C
제주기지본부,1부두,000000000014067119,,,,4704,,C
제주기지본부,1부두,000000000014067120,,,,4704,,C
제주기지본부,1부두,000000000014067121,,,,4704,,C
제주기지본부,1부두,000000000014067122,,,,4704,,C
제주기지본부,1부두,000000000014067123,,,,4704,,C
제주기지본부,1부두,000000000014067124,,,,4704,,C
제주기지본부,1부두,000000000014067125,,,,4704,,C
제주기지본부,1부두,000000000014067126,,,,4704,,C
제주기지본부,1부두,000000000014067127,,,,4704,,C
제주기지본부,1부두,000000000014067128,,,,4704,,C
제주기지본부,1부두,000000000014067129,,,,4704,,C
제주기지본부,1부두,000000000014067130,,,,4704,,C
제주기지본부,1부두,000000000014067131,,,,4704,,C
제주기지본부,1부두,000000000014067132,,,,4704,,C
제주기지본부,1부두,000000000014067133,,,,4704,,C
제주기지본부,1부두,000000000014067134,,,,4704,,C
제주기지본부,1부두,000000000014067135,,,,4704,,C
제주기지본부,1부두,000000000014067136,,,,4704,,C
제주기지본부,1부두,000000000014067137,,,,4704,,C
제주기지본부,1부두,000000000014067138,,,,4704,,C
제주기지본부,1부두,000000000014067139,,,,4704,,C
제주기지본부,1부두,000000000014067140,,,,4704,,C
제주기지본부,1부두,000000000014067141,,,,4704,,C
제주기지본부,1부두,000000000014067142,,,,4704,,C
제주기지본부,1부두,000000000014067143,,,,4704,,C
제주기지본부,1부두,000000000014067144,,,,4704,,C
제주기지본부,1부두,000000000014067145,,,,4704,,C
제주기지본부,1부두,000000000014067146,,,,4704,,C
제주기지본부,1부두,000000000014067147,,,,4704,,C
제주기지본부,1부두,000000000014067148,,,,4704,,C
제주기지본부,1부두,000000000014067149,,,,4704,,C
제주기지본부,1부두,000000000014067150,,,,4704,,C
제주기지본부,1부두,000000000014067151,,,,4704,,C
제주기지본부,1부두,000000000014067152,,,,4704,,C
제주기지본부,1부두,000000000014067153,,,,4704,,C
제주기지본부,1부두,000000000014067154,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067155,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067157,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067158,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067159,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067160,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067162,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067163,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067164,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067165,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067166,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067167,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067168,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067169,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067170,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067171,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067172,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067173,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067174,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067175,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067176,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067177,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067178,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067179,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067181,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067182,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067183,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067184,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067185,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067186,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067187,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067188,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067189,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067190,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067191,,,,4704,,C
제주기지본부,제주기지 공통부문,000000000014067192,,,,4704,,C
평택기지본부,1부두,000000000022101310,고착 (Stick),노후/장기사용,청소/윤활/코팅 작업,17657,,F
평택기지본부,1부두,000000000022101310,,,,57192,,C
평택기지본부,2부두,000000000022101313,,,,83376,,C
평택기지본부,2부두,000000000032103896,,,,29712,,C
평택기지본부,2부두,000000000032103897,,,,30672,,C
평택기지본부,1부두,000000000032103903,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,49439,478,F
평택기지본부,1부두,000000000032103903,,,,48768,,C
인천기지본부,1부두,000000000032200048,,,,81024,,C
인천기지본부,1부두,000000000032200049,,,,81024,,C
인천기지본부,1부두,000000000032200052,,,,71448,,C
인천기지본부,1부두,000000000032200053,,,,14064,,C
인천기지본부,1부두,000000000032200054,설치불량/미설치 ,직접입력,보강/개조/추가설치,74347,1023,F
인천기지본부,1부두,000000000032200054,,,,6792,,C
인천기지본부,1부두,000000000032200055,,,,67176,,C
인천기지본부,2부두,000000000032200067,,,,82176,,C
인천기지본부,1부두,000000000032200070,오동작/계기불량/작동불량,동파(Freezing),직접입력,780,413,F
인천기지본부,1부두,000000000032200070,오동작/계기불량/작동불량,직접입력,직접입력,8803,474,F
인천기지본부,1부두,000000000032200070,,,,2040,,C
인천기지본부,1부두,000000000032200071,,,,66288,,C
인천기지본부,1부두,000000000032200076,,,,65184,,C
인천기지본부,1부두,000000000032200077,,,,20904,,C
인천기지본부,1부두,000000000032200093,,,,60432,,C
인천기지본부,1부두,000000000032200094,,,,81576,,C
인천기지본부,1부두,000000000032200105,외부 LEAK,노후/장기사용,밀봉/조임 작업,80557,187,F
인천기지본부,1부두,000000000032200105,,,,5184,,C
인천기지본부,저장부문 7탱크,000000000032201182,,,,26184,,C
평택기지본부,2부두,000000000034005353,,,,4128,,C
통영기지본부,2부두,000000000034027305,,,,75072,,C
통영기지본부,2부두,000000000034027306,,,,75072,,C
통영기지본부,2부두,000000000034027307,,,,75072,,C
통영기지본부,2부두,000000000034027308,외부 LEAK,부품/자재 불량,직접입력,55943,394,F
통영기지본부,2부두,000000000034027308,,,,18720,,C
통영기지본부,2부두,000000000034027309,,,,75072,,C
통영기지본부,2부두,000000000034027310,,,,75072,,C
통영기지본부,2부두,000000000034027311,,,,75072,,C
통영기지본부,2부두,000000000034027312,,,,75072,,C
