플랜트,위치,설비,고장 모드,고장 원인,고장 조치사항,작동시간,보수시간,상태플래그
인천기지본부,1공장 1차펌프,000000000022202614,진동/소음,직접입력,직접입력,19145,215,F
인천기지본부,1공장 1차펌프,000000000022202614,,,,31032,,C
인천기지본부,1공장 1차펌프,000000000022202617,,,,35976,,C
인천기지본부,1공장 1차펌프,000000000022202618,정지(Trip)/기동불량/전원불량,마모(Wear out),부품/자재 교체,18613,99,F
인천기지본부,1공장 1차펌프,000000000022202618,,,,63576,,C
인천기지본부,1공장 1차펌프,000000000022202619,진동/소음,부품/자재 불량,부품/자재 교체,7360,215,F
인천기지본부,1공장 1차펌프,000000000022202619,,,,68352,,C
인천기지본부,1공장 1차펌프,000000000022202620,,,,92856,,C
인천기지본부,1공장 1차펌프,000000000022202621,,,,11568,,C
인천기지본부,2공장 1차펌프,000000000022202625,,,,84048,,C
인천기지본부,2공장 1차펌프,000000000022202632,정지(Trip)/기동불량/전원불량,외부충격/동식물 ,교정/조정/재설정 작업,11300,180,F
인천기지본부,2공장 1차펌프,000000000022202632,,,,70440,,C
인천기지본부,2공장 1차펌프,000000000022202634,,,,87648,,C
인천기지본부,2공장 1차펌프,000000000022202635,경보(Alarm)/차압발생,직접입력,직접입력,64232,361,F
인천기지본부,2공장 1차펌프,000000000022202635,,,,20136,,C
인천기지본부,2공장 1차펌프,000000000022202637,진동/소음,직접입력,직접입력,27793,,F
인천기지본부,2공장 1차펌프,000000000022202637,,,,55080,,C
인천기지본부,2공장 1차펌프,000000000022202642,,,,22008,,C
인천기지본부,2공장 1차펌프,000000000022202643,,,,84168,,C
인천기지본부,1공장 1차펌프,000000000022204055,,,,61584,,C
통영기지본부,1공장 1차펌프,000000000022302221,,,,79800,,C
통영기지본부,1공장 1차펌프,000000000022302223,,,,79200,,C
통영기지본부,1공장 1차펌프,000000000022302228,,,,74424,,C
통영기지본부,1공장 1차펌프,000000000022302245,직접입력,직접입력,교정/조정/재설정 작업,1094,,F
통영기지본부,1공장 1차펌프,000000000022302245,,,,86832,,C
제주기지본부,저장부문 1탱크,000000000024017830,,,,4752,,C
제주기지본부,저장부문 1탱크,000000000024017831,,,,4752,,C
제주기지본부,저장부문 1탱크,000000000024017832,,,,4752,,C
제주기지본부,저장부문 1탱크,000000000024017833,,,,4752,,C
제주기지본부,저장부문 1탱크,000000000024017834,,,,4752,,C
제주기지본부,저장부문 1탱크,000000000024017835,,,,4752,,C
