플랜트,위치,설비,고장 모드,고장 원인,고장 조치사항,작동시간,보수시간,상태플래그,Column_10,Column_11,Column_12,Column_13,Column_14,Column_15,Column_16,Column_17,Column_18,Column_19,Column_20,Column_21,Column_22-T,Column_23,Column_24,Column_25,Column_26-T,Column_27,Column_28
전북지역본부,대천GS,000000000013002755,오동작/계기불량/작동불량,이물질 ,분해점검,11942,3,F,,,,,,,,,,,,,,,,,,,
전북지역본부,대천GS,000000000013002755,,,,19608,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,대천GS,000000000013002756,,,,74160,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,대천GS,000000000013002757,오동작/계기불량/작동불량,부품/자재 불량,분해점검,4235,4,F,,,,,,,,,,,,,,,,,,,
전북지역본부,대천GS,000000000013002757,,,,84456,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,대천GS,000000000013002758,,,,91368,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,서천GS,000000000013002760,외부 LEAK,노후/장기사용,밀봉/조임 작업,1815,1,F,,,,,,,,,,,,,,,,,,,
전북지역본부,서천GS,000000000013002760,,,,84960,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,서천GS,000000000013002761,,,,26040,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,서천GS,000000000013002762,결빙(Icing),부품/자재 불량,분해점검,5001,30,F,,,,,,,,,,,,,,,,,,,
전북지역본부,서천GS,000000000013002762,오동작/계기불량/작동불량,부품/자재 불량,분해점검,83781,20,F,,,,,,,,,,,,,,,,,,,
전북지역본부,서천GS,000000000013002762,,,,5736,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,서천GS,000000000013002764,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,967,3,F,,,,,,,,,,,,,,,,,,,
전북지역본부,서천GS,000000000013002764,,,,88704,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,군산GS,000000000013002767,오동작/계기불량/작동불량,노후/장기사용,부품/자재 교체,4137,8,F,,,,,,,,,,,,,,,,,,,
전북지역본부,군산GS,000000000013002767,오동작/계기불량/작동불량,노후/장기사용,분해점검,4572,5,F,,,,,,,,,,,,,,,,,,,
전북지역본부,군산GS,000000000013002767,,,,73488,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,군산GS,000000000013002768,,,,91896,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,군산GS,000000000013002770,,,,19776,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,익산GS,000000000013002772,고착 (Stick),직접입력,부품/자재 교체,11094,47,F,,,,,,,,,,,,,,,,,,,
전북지역본부,익산GS,000000000013002772,,,,67680,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,익산GS,000000000013002774,오동작/계기불량/작동불량,S/W 오류,직접입력,5317,26,F,,,,,,,,,,,,,,,,,,,
전북지역본부,익산GS,000000000013002774,,,,38568,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,전주GS,000000000013002777,,,,82920,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,전주GS,000000000013002779,이완/풀림/탈락,노후/장기사용,밀봉/조임 작업,34554,2,F,,,,,,,,,,,,,,,,,,,
전북지역본부,전주GS,000000000013002779,,,,64344,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,전주GS,000000000013002780,균열/파손/소손/절단,부품/자재 불량,부품/자재 교체,20822,330,F,,,,,,,,,,,,,,,,,,,
전북지역본부,전주GS,000000000013002780,,,,44952,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,김제GS,000000000013002784,,,,30864,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,김제GS,000000000013002785,,,,48408,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,김제GS,000000000013002786,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,27079,0,F,,,,,,,,,,,,,,,,,,,
전북지역본부,김제GS,000000000013002786,정지(Trip)/기동불량/전원불량,직접입력,운전교육,26382,272,F,,,,,,,,,,,,,,,,,,,
전북지역본부,김제GS,000000000013002786,,,,43512,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,정읍GS,000000000013002788,,,,57600,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,정읍GS,000000000013002789,,,,59208,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,안중GS,000000000013002799,오동작/계기불량/작동불량,부품/자재 불량,부품/자재 교체,656,72,F,,,,,,,,,,,,,,,,,,,
경기지역본부,안중GS,000000000013002799,오동작/계기불량/작동불량,부품/자재 불량,부품/자재 교체,848,192,F,,,,,,,,,,,,,,,,,,,
경기지역본부,안중GS,000000000013002799,오동작/계기불량/작동불량,마모(Wear out),부품/자재 교체,2024,128,F,,,,,,,,,,,,,,,,,,,
경기지역본부,안중GS,000000000013002799,,,,79080,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,발안GS,000000000013002803,내부 LEAK,이완/밀봉/고정 불량,부품/자재 교체,3563,100,F,,,,,,,,,,,,,,,,,,,
경기지역본부,발안GS,000000000013002805,변형/변색/부식 ,노후/장기사용,부품/자재 교체,2985,7,F,,,,,,,,,,,,,,,,,,,
경기지역본부,발안GS,000000000013002805,이완/풀림/탈락,이완/밀봉/고정 불량,부품/자재 교체,4355,148,F,,,,,,,,,,,,,,,,,,,
경기지역본부,발안GS,000000000013002805,오동작/계기불량/작동불량,부품/자재 불량,부품/자재 교체,2047,267,F,,,,,,,,,,,,,,,,,,,
경기지역본부,반월GS,000000000013002809,,,,94896,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,반월GS,000000000013002813,외부 LEAK,부품/자재 불량,부품/자재 교체,2675,*,F,,,,,,,,,,,,,,,,,,,
경기지역본부,반월GS,000000000013002813,이완/풀림/탈락,마모(Wear out),부품/자재 교체,1119,113,F,,,,,,,,,,,,,,,,,,,
경기지역본부,반월GS,000000000013002813,,,,70608,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,반월GS,000000000013002814,외부 LEAK,부품/자재 불량,분해점검,2002,215,F,,,,,,,,,,,,,,,,,,,
경기지역본부,반월GS,000000000013002814,,,,71856,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,목감GS,000000000013002817,,,,74880,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,목감GS,000000000013002818,,,,60984,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,목감GS,000000000013002819,이완/풀림/탈락,이완/밀봉/고정 불량,밀봉/조임 작업,7214,168,F,,,,,,,,,,,,,,,,,,,
경기지역본부,목감GS,000000000013002819,외부 LEAK,이완/밀봉/고정 불량,부품/자재 교체,53264,29,F,,,,,,,,,,,,,,,,,,,
경기지역본부,목감GS,000000000013002819,,,,13752,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,운연GS,000000000013002826,,,,30744,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,가좌GS,000000000013002828,,,,18000,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,가좌GS,000000000013002832,,,,16584,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,가좌GS,000000000013002836,직접입력,직접입력,직접입력,765,179,F,,,,,,,,,,,,,,,,,,,
인천지역본부,가좌GS,000000000013002836,,,,21120,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,석수GS,000000000013002858,오동작/계기불량/작동불량,노후/장기사용,교정/조정/재설정 작업,7382,146,F,,,,,,,,,,,,,,,,,,,
경기지역본부,석수GS,000000000013002858,외부 LEAK,노후/장기사용,부품/자재 교체,1812,23,F,,,,,,,,,,,,,,,,,,,
경기지역본부,석수GS,000000000013002858,,,,65856,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,석수GS,000000000013002859,,,,4968,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,평택GS,000000000013002862,,,,54456,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,평택GS,000000000013002863,외부 LEAK,부품/자재 불량,부품/자재 교체,5362,24,F,,,,,,,,,,,,,,,,,,,
경기지역본부,평택GS,000000000013002863,,,,81480,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,평택GS,000000000013002864,,,,12888,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,오산GS,000000000013002867,,,,64488,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,오산GS,000000000013002868,,,,83928,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,오산GS,000000000013002871,,,,98812,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,평촌GS,000000000013002889,고착 (Stick),이물질 ,부품/자재 교체,4696,280,F,,,,,,,,,,,,,,,,,,,
경기지역본부,평촌GS,000000000013002889,,,,83928,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,평촌GS,000000000013002890,이완/풀림/탈락,노후/장기사용,,27227,5,F,,,,,,,,,,,,,,,,,,,
경기지역본부,평촌GS,000000000013002890,,,,61392,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,평촌GS,000000000013002891,결빙(Icing),온도변화/열팽창 ,,60354,*,F,,,,,,,,,,,,,,,,,,,
경기지역본부,평촌GS,000000000013002891,,,,21456,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,평촌GS,000000000013002892,외부 LEAK,부품/자재 불량,부품/자재 교체,35609,96,F,,,,,,,,,,,,,,,,,,,
경기지역본부,평촌GS,000000000013002894,,,,44808,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,평촌GS,000000000013002895,외부 LEAK,이완/밀봉/고정 불량,부품/자재 교체,38,119,F,,,,,,,,,,,,,,,,,,,
경기지역본부,평촌GS,000000000013002895,외부 LEAK,노후/장기사용,밀봉/조임 작업,14408,23,F,,,,,,,,,,,,,,,,,,,
경기지역본부,평촌GS,000000000013002895,외부 LEAK,이완/밀봉/고정 불량,분해점검,10914,118,F,,,,,,,,,,,,,,,,,,,
경기지역본부,평촌GS,000000000013002895,,,,48720,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,남동GS,000000000013002906,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,22260,1130,F,,,,,,,,,,,,,,,,,,,
인천지역본부,남동GS,000000000013002906,,,,30576,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,남동GS,000000000013002907,,,,24984,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,남동GS,000000000013002908,,,,24696,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,경서GS,000000000013002918,,,,18960,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,영종GS,000000000013002928,,,,24624,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,영종GS,000000000013002932,,,,18816,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,원창GS,000000000013002935,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,422,482,F,,,,,,,,,,,,,,,,,,,
인천지역본부,원창GS,000000000013002935,,,,11448,*,C,,,,,,,,,,,,,,,,,,,
인천지역본부,원창GS,000000000013002939,,,,45192,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,동탄GS,000000000013002942,,,,70488,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,동탄GS,000000000013002944,,,,47568,*,C,,,,,,,,,,,,,,,,,,,
경기지역본부,동탄GS,000000000013002948,,,,84360,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,고척GS,000000000013002958,,,,90816,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,방배GS,000000000013002965,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,62493,259,F,,,,,,,,,,,,,,,,,,,
서울지역본부,방배GS,000000000013002965,,,,6552,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,방배GS,000000000013002966,,,,69480,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,대치GS,000000000013002978,,,,25008,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,군자GS,000000000013002983,,,,93202,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,군자GS,000000000013002984,,,,65160,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,중동GS,000000000013003003,외부 LEAK,부품/자재 불량,분해점검,9947,167,F,,,,,,,,,,,,,,,,,,,
서울지역본부,중동GS,000000000013003003,,,,46968,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,중동GS,000000000013003008,,,,98384,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,중동GS,000000000013003011,,,,6144,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,중동GS,000000000013003012,,,,45120,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,방화GS,000000000013003013,,,,98412,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,방화GS,000000000013003014,,,,88272,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,방화GS,000000000013003016,,,,64320,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,방화GS,000000000013003017,,,,45504,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,일산GS,000000000013003019,,,,86520,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,일산GS,000000000013003022,오동작/계기불량/작동불량,노후/장기사용,부품/자재 교체,685,45,F,,,,,,,,,,,,,,,,,,,
서울지역본부,일산GS,000000000013003022,,,,76224,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,일산GS,000000000013003032,,,,66648,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,파주GS,000000000013003034,오동작/계기불량/작동불량,노후/장기사용,분해점검,75177,312,F,,,,,,,,,,,,,,,,,,,
서울지역본부,파주GS,000000000013003034,,,,5472,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,파주GS,000000000013003036,,,,71424,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,의정부GS,000000000013003042,,,,74544,*,C,,,,,,,,,,,,,,,,,,,
서울지역본부,남양주GS,000000000013003054,,,,67920,*,C,,,,,,,,,,,,,,,,,,,
대전충청지역본부,천안GS,000000000013003058,,,,83736,*,C,,,,,,,,,,,,,,,,,,,
대전충청지역본부,천안GS,000000000013003060,,,,67056,*,C,,,,,,,,,,,,,,,,,,,
대전충청지역본부,조치원GS,000000000013003064,,,,30584,*,C,,,,,,,,,,,,,,,,,,,
대전충청지역본부,조치원GS,000000000013003066,외부 LEAK,노후/장기사용,밀봉/조임 작업,27181,24,F,,,,,,,,,,,,,,,,,,,
대전충청지역본부,조치원GS,000000000013003066,,,,61512,*,C,,,,,,,,,,,,,,,,,,,
대전충청지역본부,조치원GS,000000000013003067,결빙(Icing),이완/밀봉/고정 불량,재설치 ,713,*,F,,,,,,,,,,,,,,,,,,,
대전충청지역본부,조치원GS,000000000013003067,결빙(Icing),이물질 ,부품/자재 교체,18344,10,F,,,,,,,,,,,,,,,,,,,
대전충청지역본부,조치원GS,000000000013003067,,,,63960,*,C,,,,,,,,,,,,,,,,,,,
대전충청지역본부,중촌GS,000000000013003071,,,,72024,*,C,,,,,,,,,,,,,,,,,,,
대전충청지역본부,중촌GS,000000000013003072,,,,83928,*,C,,,,,,,,,,,,,,,,,,,
대전충청지역본부,청주GS,000000000013003074,,,,39960,*,C,,,,,,,,,,,,,,,,,,,
대전충청지역본부,청주GS,000000000013003076,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,4473,8,F,,,,,,,,,,,,,,,,,,,
대전충청지역본부,청주GS,000000000013003076,,,,31200,*,C,,,,,,,,,,,,,,,,,,,
대전충청지역본부,방동GS,000000000013003077,,,,56568,*,C,,,,,,,,,,,,,,,,,,,
대전충청지역본부,계룡GS,000000000013003083,,,,9192,*,C,,,,,,,,,,,,,,,,,,,
대전충청지역본부,계룡GS,000000000013003085,외부 LEAK,노후/장기사용,부품/자재 교체,83390,47,F,,,,,,,,,,,,,,,,,,,
대전충청지역본부,계룡GS,000000000013003085,,,,5736,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,논산GS,000000000013003088,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,1693,20,F,,,,,,,,,,,,,,,,,,,
전북지역본부,논산GS,000000000013003088,내부 LEAK,부품/자재 불량,부품/자재 교체,1806,169,F,,,,,,,,,,,,,,,,,,,
전북지역본부,논산GS,000000000013003088,내부 LEAK,부품/자재 불량,부품/자재 교체,5525,51,F,,,,,,,,,,,,,,,,,,,
전북지역본부,논산GS,000000000013003088,내부 LEAK,부품/자재 불량,부품/자재 교체,7832,414,F,,,,,,,,,,,,,,,,,,,
전북지역본부,논산GS,000000000013003088,,,,21984,*,C,,,,,,,,,,,,,,,,,,,
전북지역본부,논산GS,000000000013003089,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,11899,140,F,,,,,,,,,,,,,,,,,,,
전북지역본부,논산GS,000000000013003089,외부 LEAK,이물질 ,분해점검,5368,162,F,,,,,,,,,,,,,,,,,,,
전북지역본부,논산GS,000000000013003089,내부 LEAK,부품/자재 불량,부품/자재 교체,1712,33,F,,,,,,,,,,,,,,,,,,,
전북지역본부,논산GS,000000000013003089,오동작/계기불량/작동불량,이물질 ,분해점검,1265,236,F,,,,,,,,,,,,,,,,,,,
전북지역본부,논산GS,000000000013003089,직접입력,직접입력,직접입력,15284,189,F,,,,,,,,,,,,,,,,,,,
전북지역본부,논산GS,000000000013003089,내부 LEAK,부품/자재 불량,부품/자재 교체,378,325,F,,,,,,,,,,,,,,,,,,,
전북지역본부,논산GS,000000000013003089,내부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,2536,184,F,,,,,,,,,,,,,,,,,,,
전북지역본부,논산GS,000000000013003089,,,,26664,*,C,,,,,,,,,,,,,,,,,,,
대전충청지역본부,,000000000013003090,외부 LEAK,부품/자재 불량,분해점검,206,16,F,,,,,,,,,,,,,,,,,,,
대전충청지역본부,,000000000013003090,내부 LEAK,직접입력,분해점검,28613,51,F,,,,,,,,,,,,,,,,,,,
대전충청지역본부,,000000000013003090,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,248,32,F,,,,,,,,,,,,,,,,,,,
전북지역본부,논산GS,000000000013003090,오동작/계기불량/작동불량,부품/자재 불량,부품/자재 교체,15122,156,F,,,,,,,,,,,,,,,,,,,
전북지역본부,논산GS,000000000013003090,내부 LEAK,부품/자재 불량,부품/자재 교체,22690,120,F,,,,,,,,,,,,,,,,,,,
전북지역본부,논산GS,000000000013003090,내부 LEAK,부품/자재 불량,부품/자재 교체,992,369,F,,,,,,,,,,,,,,,,,,,
전북지역본부,논산GS,000000000013003090,내부 LEAK,직접입력,직접입력,4399,144,F,,,,,,,,,,,,,,,,,,,
전북지역본부,논산GS,000000000013003090,내부 LEAK,부품/자재 불량,부품/자재 교체,3416,154,F,,,,,,,,,,,,,,,,,,,
전북지역본부,논산GS,000000000013003090,,,,22824,*,C,,,,,,,,,,,,,,,,,,,
대전충청지역본부,,000000000013003091,외부 LEAK,부품/자재 불량,분해점검,1616,7,F,,,,,,,,,,,,,,,,,,,
대전충청지역본부,,000000000013003091,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,1063,145,F,,,,,,,,,,,,,,,,,,,
전북지역본부,논산GS,000000000013003091,외부 LEAK,부품/자재 불량,분해점검,6992,49,F,,,,,,,,,,,,,,,,,,,
전북지역본부,논산GS,000000000013003091,이물질/오염,노후/장기사용,,15992,6,F,,,,,,,,,,,,,,,,,,,
전북지역본부,논산GS,000000000013003091,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,24658,190,F,,,,,,,,,,,,,,,,,,,
전북지역본부,논산GS,000000000013003091,이물질/오염,노후/장기사용,,5840,6,F,,,,,,,,,,,,,,,,,,,
전북지역본부,논산GS,000000000013003091,,,,14424,*,C,,,,,,,,,,,,,,,,,,,
대전충청지역본부,,000000000013003092,내부 LEAK,직접입력,직접입력,5992,146,F,,,,,,,,,,,,,,,,,,,
전북지역본부,논산GS,000000000013003092,,,,67872,*,C,,,,,,,,,,,,,,,,,,,
광주전남지역본부,평동GS,000000000013003101,,,,59808,*,C,,,,,,,,,,,,,,,,,,,
광주전남지역본부,평동GS,000000000013003103,오동작/계기불량/작동불량,부품/자재 불량,분해점검,7162,76,F,,,,,,,,,,,,,,,,,,,
광주전남지역본부,평동GS,000000000013003103,,,,63936,*,C,,,,,,,,,,,,,,,,,,,
광주전남지역본부,목포GS,000000000013003114,,,,36432,*,C,,,,,,,,,,,,,,,,,,,
광주전남지역본부,목포GS,000000000013003118,,,,82248,*,C,,,,,,,,,,,,,,,,,,,
광주전남지역본부,장등GS,000000000013003124,결빙(Icing),직접입력,직접입력,1220,36,F,,,,,,,,,,,,,,,,,,,
광주전남지역본부,장등GS,000000000013003124,,,,55752,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,진장GS,000000000013003146,,,,84288,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,울산GS,000000000013003160,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,24216,113,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,울산GS,000000000013003160,,,,74208,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,울산GS,000000000013003162,,,,93744,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,울산GS,000000000013003166,,,,8088,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,양산GS,000000000013003173,,,,44376,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,양산GS,000000000013003174,내부 LEAK,부품/자재 불량,부품/자재 교체,5317,195,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,양산GS,000000000013003174,오동작/계기불량/작동불량,설정값불량/점검불량,교정/조정/재설정 작업,24538,30,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,양산GS,000000000013003174,,,,24024,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,양산GS,000000000013003175,내부 LEAK,노후/장기사용,부품/자재 교체,40857,173,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,양산GS,000000000013003175,오동작/계기불량/작동불량,노후/장기사용,분해점검,32701,3,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,양산GS,000000000013003175,,,,20976,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,학장GS,000000000013003178,내부 LEAK,이물질 ,분해점검,60423,17,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,학장GS,000000000013003178,,,,10896,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,학장GS,000000000013003179,,,,74952,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,학장GS,000000000013003180,,,,76632,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,학장GS,000000000013003181,,,,6456,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,장림GS,000000000013003183,,,,74112,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,장림GS,000000000013003184,오동작/계기불량/작동불량,노후/장기사용,부품/자재 교체,30897,52,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,장림GS,000000000013003184,,,,35256,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,장림GS,000000000013003185,,,,66168,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,장림GS,000000000013003188,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,15177,30,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,장림GS,000000000013003188,,,,67536,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,장림GS,000000000013003189,외부 LEAK,직접입력,분해점검,15704,24,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,장림GS,000000000013003189,,,,61152,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,장림GS,000000000013003191,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,19359,144,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,장림GS,000000000013003191,,,,66168,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,김해GS,000000000013003194,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,16333,219,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,김해GS,000000000013003194,외부 LEAK,온도변화/열팽창 ,재설치 ,35314,150,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,김해GS,000000000013003194,,,,34224,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,김해GS,000000000013003195,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,17558,166,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,김해GS,000000000013003195,오동작/계기불량/작동불량,직접입력,시운전 ,17049,23,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,김해GS,000000000013003195,,,,54096,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,김해GS,000000000013003196,외부 LEAK,노후/장기사용,부품/자재 교체,3008,3,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,김해GS,000000000013003196,결빙(Icing),설계/설치불량/연약지반 ,재설치 ,18758,*,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,김해GS,000000000013003196,,,,71928,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,김해GS,000000000013003197,,,,6552,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,진영GS,000000000013003202,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,3583,105,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,진영GS,000000000013003202,내부 LEAK,부품/자재 불량,부품/자재 교체,20197,28,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,진영GS,000000000013003202,,,,37776,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,진영GS,000000000013003203,,,,68304,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,창원GS,000000000013003204,외부 LEAK,이완/밀봉/고정 불량,부품/자재 교체,9829,29,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,창원GS,000000000013003204,,,,74112,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,창원GS,000000000013003205,외부 LEAK,노후/장기사용,재설치 ,82579,261,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,창원GS,000000000013003205,,,,2376,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,창원GS,000000000013003206,외부 LEAK,부품/자재 불량,부품/자재 교체,8769,6,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,창원GS,000000000013003206,외부 LEAK,부품/자재 불량,부품/자재 교체,2128,24,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,창원GS,000000000013003206,외부 LEAK,이완/밀봉/고정 불량,부품/자재 교체,8414,19,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,창원GS,000000000013003206,오동작/계기불량/작동불량,이완/밀봉/고정 불량,부품/자재 교체,680,9,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,창원GS,000000000013003206,외부 LEAK,노후/장기사용,밀봉/조임 작업,6543,167,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,창원GS,000000000013003206,,,,58272,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,사천GS,000000000013003210,,,,48552,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,사천GS,000000000013003212,,,,79608,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,밀양GS,000000000013003220,외부 LEAK,이완/밀봉/고정 불량,부품/자재 교체,58235,30,F,,,,,,,,,,,,,,,,,,,
부산경남지역본부,밀양GS,000000000013003220,,,,3000,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,밀양GS,000000000013003223,,,,31704,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,밀양GS,000000000013003225,,,,71064,*,C,,,,,,,,,,,,,,,,,,,
부산경남지역본부,정관GS,000000000013003245,,,,23352,*,C,,,,,,,,,,,,,,,,,,,
